14,-2884,3900,1164,-1637,1924,2113,1439947802.9564769
15,-7324,68,656,1721,4710,16566,1439947803.0913839
16,-17932,10264,-696,16137,-18454,18458,1439947803.2264869
17,-11208,19440,2792,15357,-29152,5805,1439947803.3613861
18,-7296,27128,9584,-6996,15398,-1945,1439947803.496455
19,-9644,22144,2096,-1902,15597,-6862,1439947803.6315019
20,-13424,15348,3424,-8047,1411,-6250,1439947803.766474
21,-14660,8784,3364,-7245,-7805,-12042,1439947803.9014721
22,-7388,1304,5864,-10672,-13514,-10467,1439947804.0364101
23,-5364,-3196,3996,-7031,123,-6860,1439947804.1713929
24,-12092,-2460,6892,1117,2904,3302,1439947804.30635
25,-14016,3820,10968,7436,-4056,6305,1439947804.44115
26,-13868,5968,4872,4124,8254,6664,1439947804.5765491
27,-12184,11916,8356,1717,-1733,6496,1439947804.711359
28,-9216,15032,6684,-32,6399,-569,1439947804.846487
29,-14300,9024,396,-6081,1400,-14207,1439947804.9813781
30,-13512,-3788,480,-18304,20222,2469,1439947805.1163261
31,-19332,-8320,556,2080,12357,11603,1439947805.2513919
32,-18452,4128,-6244,3351,-7495,-2397,1439947805.3864
33,-13276,7092,-1356,-975,1063,-1481,1439947805.521492
34,-16480,3232,-4136,-634,-378,-2103,1439947805.6562159
35,-15584,2284,-3076,-789,2688,-1945,1439947805.7914519
36,-17932,-1432,-4724,2264,-2555,-3795,1439947805.9264381
37,-15368,768,-3964,2798,-1443,-1593,1439947806.06141
38,-14724,1748,-3820,1981,-318,-727,1439947806.196058
39,-12588,2680,-668,1465,938,2274,1439947806.331434
40,-21408,5780,-7104,15050,-12523,749,1439947806.4664421
41,-17036,-400,-112,13697,9514,-9675,1439947806.6014061
42,-17788,-2728,-332,-3628,8321,-3468,1439947806.7364531
43,-15696,-6168,-3164,8390,-6320,-2471,1439947806.8714111
44,-14552,-6940,-2000,-3074,-6006,-7601,1439947807.0059941
45,-13056,-7908,-1080,206,230,-7961,1439947807.1415291
46,-12368,-9240,-984,2982,-327,-6185,1439947807.2764111
47,-11812,-9368,-804,30,8926,-5294,1439947807.4114549
48,-9208,-9416,-2376,-259,15124,-3104,1439947807.546366
49,-10776,-12340,-4016,-816,4039,1600,1439947807.681422
50,-10864,-11484,-5312,-1085,-830,1231,1439947807.8164811
51,-10312,-11516,-6160,-1527,716,523,1439947807.9513731
52,-10032,-11500,-6988,-610,1505,43,1439947808.0859921
0,-7460,12560,8396,2975,-1007,354,1439947837.1076789
1,-6844,13360,7892,1538,753,55,1439947837.2466371
2,-6272,14380,6312,-632,2274,-642,1439947837.3817699
3,-5772,14288,4764,-240,-1797,1665,1439947837.516639
4,-2972,13276,1712,3006,59,5333,1439947837.651655
5,-5240,13428,3216,3428,11302,7835,1439947837.7866499
6,-6504,9916,5096,4001,5359,3150,1439947837.9215751
7,-5268,12816,3292,3384,-3695,-1560,1439947838.0565629
8,-3564,14448,2552,2207,-4059,-4490,1439947838.191716
9,-2844,17804,1312,1401,-11022,-4749,1439947838.326685
10,-4608,20024,2044,115,-2134,-1287,1439947838.461761
11,-2704,20056,6156,-5755,18716,-3622,1439947838.596622
12,-10524,21640,616,-485,5390,-5408,1439947838.7316279
13,-9920,16752,1216,4290,-2083,-2079,1439947838.8667381
14,-11268,14612,3160,-386,-5619,-3185,1439947839.001601
15,-11008,12120,3652,-7528,79,-6280,1439947839.1366601
16,-9704,5012,3976,-14743,1871,-13343,1439947839.339108
17,-10008,1816,5996,-12500,-5158,-12619,1439947839.474246
18,-10240,-2488,8612,-6329,3118,-7641,1439947839.609268
19,-11872,-720,4268,1340,8326,3902,1439947839.74417
20,-14576,4120,1388,7861,-2647,9821,1439947839.879246
21,-16116,5040,2260,2628,53,5351,1439947840.01421
22,-18284,9740,-244,2283,7550,6131,1439947840.14921
23,-11556,9288,7540,-1296,-6493,6477,1439947840.2840841
24,-11728,11572,3244,2023,-5360,2223,1439947840.4192581
25,-15848,13404,3908,-252,363,-5986,1439947840.5541749
26,-13080,8660,928,-7591,9459,-18824,1439947840.6891961
27,-14240,-2080,-1816,-19446,23242,-745,1439947840.8240559
28,-20348,-3648,-2972,-7136,11795,8077,1439947840.9591451
29,-14940,2380,-10508,-3988,10589,-4531,1439947841.0941761
30,-10772,5532,-8716,1099,2390,-1935,1439947841.2292981
31,-12564,1908,-10200,1451,-784,-1688,1439947841.364172
32,-11264,2756,-11128,82,1237,-1358,1439947841.4993169
33,-11492,2972,-11168,-184,1422,-423,1439947841.63413
34,-11392,3628,-10824,-428,547,547,1439947841.7691619
35,-9920,4768,-9172,539,4093,142,1439947841.904176
36,-11260,2852,-12732,-961,-641,360,1439947842.0392201
37,-10960,4152,-10880,606,-3995,1218,1439947842.1741519
38,-12376,7456,-11880,10456,-10282,-1148,1439947842.309108
39,-15356,-2092,-10488,19148,568,-1460,1439947842.444171
40,-13888,-6768,-7472,16060,3281,-5520,1439947842.579212
41,-12664,-7704,-4560,12010,-429,-9822,1439947842.714112
42,-8608,-9516,-6124,5894,254,-4222,1439947842.8492391
43,-9244,-11660,-5136,1090,750,-2803,1439947842.984158
44,-9664,-10968,-6832,-3872,3777,2108,1439947843.119051
45,-10584,-11664,-7848,-891,-3345,1057,1439947843.2542
46,-9152,-11728,-5728,414,-3091,-493,1439947843.3892169
47,-9456,-11436,-6340,823,-1628,365,1439947843.5243011
0,-10184,9768,6004,4426,-12012,1612,1439947909.388891
1,-10076,14116,4816,2788,-5192,5262,1439947909.4721429
2,-9356,11280,9012,-2774,2300,1606,1439947909.6073239
3,-10352,8948,8132,-1982,-1249,2037,1439947909.7421081
4,-9544,10792,9328,-1872,508,1511,1439947909.8772261
5,-8968,11188,9192,1270,-3458,2396,1439947910.0121281
6,-4268,10556,9376,3263,3538,3012,1439947910.147136
7,-8772,11452,11352,2222,1542,98,1439947910.2822101
8,-7944,12152,8048,-499,2189,-735,1439947910.4171009
9,-6828,13464,5960,-1225,4097,-3490,1439947910.552089
10,-6616,10980,3788,-58,12653,-3756,1439947910.6872389
11,-10564,9600,3576,8698,6786,7557,1439947910.822063
12,-12816,13432,1812,4928,-172,13830,1439947910.95713
13,-8272,11348,436,1519,378,2429,1439947911.092176
14,-5820,9676,-388,1740,-4699,-2229,1439947911.2270939
15,-6524,12760,-264,-283,-4048,-3696,1439947911.3621149
16,-10488,16548,520,-4142,5745,-3958,1439947911.4970989
17,-13460,19184,312,2590,-382,-1921,1439947911.63218
18,-12596,24148,924,712,-784,-624,1439947911.7670879
19,-11008,18212,-1440,5381,-7471,-103,1439947911.9020939
20,-12944,15124,168,283,-2034,-2699,1439947912.0371521
21,-12796,13072,888,-2252,-2642,-6106,1439947912.1722579
22,-11924,7440,2168,-4432,-899,-12913,1439947912.3070819
23,-10896,3720,628,-6804,1744,-13996,1439947912.4422021
24,-11832,724,900,-7037,2700,-12847,1439947912.5771739
25,-12240,-2600,152,-4605,100,-6572,1439947912.712218
26,-8336,-528,-748,-5205,4292,7940,1439947912.8471711
27,-23740,6504,-5324,-1019,-4359,4802,1439947912.9822011
28,-17280,5368,-1828,2954,-16660,7129,1439947913.117135
29,-14756,8952,1968,3637,-10077,6512,1439947913.2522061
30,-12000,10328,7508,4050,-4493,4723,1439947913.3871601
31,-15512,13984,5904,-4209,1213,-9136,1439947913.522145
32,-11300,7368,-4,-11487,12007,-12007,1439947913.657191
33,-14288,-3040,-2508,-10279,15597,2434,1439947913.792239
34,-15428,-5356,-1612,-5605,20444,8550,1439947913.9272511
35,-18500,704,-8584,-2335,16580,343,1439947914.0623081
36,-13616,9188,-6528,2626,-1465,98,1439947914.1971159
37,-11204,4108,-10976,-1828,5098,370,1439947914.3321919
38,-13000,940,-11436,1552,2723,-2755,1439947914.467263
39,-11984,1888,-11868,571,-748,-1204,1439947914.602258
40,-10520,4784,-12116,-1243,2211,-727,1439947914.7371531
41,-11060,2660,-13832,-3632,2174,-167,1439947914.872122
42,-11552,4392,-10560,1586,-5231,1040,1439947915.0071559
43,-13088,8140,-11524,8894,-13318,923,1439947915.1421361
44,-14652,1148,-9176,10622,-2512,-12174,1439947915.2771759
45,-12352,-8208,-4508,10061,241,-10393,1439947915.4122579
46,-12320,-9448,-5568,13919,-2777,-8876,1439947915.547143
47,-10748,-9776,-4604,13228,6989,-8276,1439947915.682229
48,-13084,-9740,-5020,3260,13312,-5011,1439947915.8171871
49,-7964,-12468,-6048,-1160,11,3210,1439947915.952177
50,-9984,-13156,-5644,1564,-1579,176,1439947916.087291
51,-9028,-12544,-3476,820,-2590,-116,1439947916.2897069
52,-9756,-12864,-3820,339,-1568,95,1439947916.424711
53,-9164,-12724,-4252,-868,860,-343,1439947916.5597401
0,-17340,16212,2824,-1016,4767,2559,1439947943.510844
1,-15756,8272,5160,-1050,-12404,-5577,1439947943.627264
2,-9676,8936,4068,270,-12964,-3814,1439947943.7623589
3,-8484,12220,7000,3282,-8611,4083,1439947943.8973529
4,-6760,12224,6416,3490,-4699,2404,1439947944.0322909
5,-8820,11604,6996,2769,-2546,-1576,1439947944.1672709
6,-8400,10788,7000,1847,4534,-967,1439947944.302695
7,-5432,12432,3248,6406,2989,1886,1439947944.43729
8,-11308,11700,8040,1070,3069,1206,1439947944.5723109
9,-9600,13040,5796,-3935,3045,-404,1439947944.7073181
10,-2216,16116,-4524,-8952,22487,7741,1439947944.842346
11,-13632,10800,6616,2478,-2811,11710,1439947944.9773531
12,-12552,7952,4252,251,-3187,3413,1439947945.1123669
13,-6268,8892,1576,1128,-761,-1829,1439947945.2473071
14,-6188,11820,3080,5422,-3579,-2269,1439947945.382369
15,-7076,18628,3092,404,-7184,-4930,1439947945.517374
16,-12872,25764,1296,2000,336,-1550,1439947945.652431
17,-20276,23828,-880,5811,186,-6052,1439947945.787333
18,-16984,17500,-1992,7605,-5113,-7700,1439947945.9224229
19,-13428,10908,96,105,-3230,-7562,1439947946.0573781
20,-10320,4420,628,-7541,3625,-12452,1439947946.192389
21,-10988,468,-1692,-10525,24161,-17167,1439947946.3274331
22,-10420,-712,-4560,-7471,28435,-18789,1439947946.4622951
23,-8836,-2928,-9992,-403,17755,-9089,1439947946.597069
24,-7448,-1032,-9936,-3507,-2594,1345,1439947946.7324369
25,-10796,1904,-12416,-5541,-9890,9040,1439947946.8673811
26,-9612,6948,-8756,-6523,-9264,8603,1439947947.002425
27,-17748,11664,-9068,8794,-21493,-3215,1439947947.1373479
28,-11660,6256,-5296,7201,-5730,-15492,1439947947.272346
29,-13248,-11784,-1508,-14121,15049,6519,1439947947.4073751
30,-22020,1336,-14488,-7970,5448,-5311,1439947947.5423501
31,-12072,3256,-7436,3441,-8139,-892,1439947947.6773529
32,-12700,-2080,-10384,1480,5360,-1707,1439947947.8124189
33,-12948,-168,-10460,2862,-1901,962,1439947947.947582
34,-15972,6752,-18576,4007,-6845,656,1439947948.0824659
35,-14884,1132,-9456,92,-1606,2788,1439947948.2176051
36,-15808,996,-9452,430,-2637,2478,1439947948.3523569
37,-15264,7872,-11544,16210,-16663,-2767,1439947948.48736
38,-14264,-3316,-4924,9663,333,-11114,1439947948.6224339
39,-10728,-9524,-2656,3871,10317,-5509,1439947948.7573521
40,-12860,-11544,-4404,10205,8476,-6541,1439947948.8923509
41,-8828,-10824,-3708,5403,2102,-6677,1439947949.0274251
42,-7004,-10480,-5788,956,2285,2006,1439947949.1623681
43,-9224,-11780,-7612,-293,-1001,880,1439947949.2976389
44,-9696,-11992,-4432,1811,-1850,1096,1439947949.4325471
45,-9924,-12216,-4524,2201,-1468,-129,1439947949.567364
46,-9560,-11876,-4836,338,-27,-727,1439947949.702395
47,-10232,-12332,-4928,-322,-790,-233,1439947949.8374181
48,-9556,-12020,-4900,-645,882,-376,1439947949.9724441
49,-9212,-12212,-5132,-927,1983,-309,1439947950.1074071
50,-9404,-12688,-5568,-136,477,-489,1439947950.2423949
0,-5524,13596,-6544,4954,6785,360,1439947980.298856
1,-10808,9984,7760,-379,-41,1337,1439947980.482548
2,-9640,12388,6768,-2771,1505,984,1439947980.6178689
3,-5180,13372,2044,-3066,5146,5329,1439947980.7527111
4,-5812,16676,2916,2918,8589,18201,1439947980.8877251
5,-9140,14632,1564,5467,-3927,12282,1439947981.022676
6,-8664,13116,5644,3613,-522,7277,1439947981.157783
7,-5424,12600,2596,100,685,-4225,1439947981.2926991
8,-4160,12536,1428,-2868,5879,-13085,1439947981.4275899
9,-7008,18512,1924,-485,-1935,-11288,1439947981.5627029
10,-9536,21968,1360,1592,-1003,797,1439947981.6976621
11,-12884,26828,3200,-3514,685,1283,1439947981.832643
12,-10804,25064,-228,6093,271,-2263,1439947981.9677551
13,-15776,18796,2820,-2960,7390,-7113,1439947982.102562
14,-12212,8240,976,-1527,-5837,-14308,1439947982.2376599
15,-7816,1772,136,-7586,-3428,-16927,1439947982.372653
16,-10152,-916,-708,-9193,5402,-15396,1439947982.507745
17,-10684,-3024,-1560,-8161,16697,-2499,1439947982.642684
18,-13076,820,-2524,-3366,304,7250,1439947982.7776501
19,-14332,3864,-3472,-855,-10072,10753,1439947982.9125409
20,-14412,7924,-1416,1122,-10609,12149,1439947983.047688
21,-11764,13116,4400,6706,-21814,-4848,1439947983.1825559
22,-15136,1904,868,-8850,13007,-10212,1439947983.317709
