2,5668,9472,5756,5669,-5352,-1350,1439944496.7746041
3,9048,12672,2692,2777,1365,-3930,1439944496.90958
4,1216,12280,-2328,1481,-13020,325,1439944497.044559
5,3052,3608,-3732,10857,-1633,-10449,1439944497.1796179
6,3480,4136,2156,11758,17450,-17294,1439944497.3145399
7,3320,17664,-912,2903,13141,-15283,1439944497.4495399
8,-9228,20068,3084,-1897,-4352,-5066,1439944497.584456
9,-14860,23528,13756,1238,-24798,1599,1439944497.7195921
10,4520,15816,-4692,-12765,32767,5272,1439944497.854522
11,-2464,12400,4012,-4548,1219,-2631,1439944497.990092
12,-924,20136,4228,446,-12476,3811,1439944498.1245601
13,8012,32767,6604,172,11816,13240,1439944498.327275
14,9204,25204,9620,-3039,1558,19643,1439944498.4621379
15,540,4844,-72,-19855,9440,15176,1439944498.5969951
16,5784,-2032,4816,-19710,6256,7921,1439944498.7319961
17,7244,-572,10132,-5541,3918,-2977,1439944498.866966
18,6732,944,11000,265,14618,-4753,1439944499.00177
19,7796,8400,9892,14629,-2042,-17969,1439944499.1370089
20,5076,19788,12324,3782,-3122,-12971,1439944499.2719741
21,-2692,26240,6260,-16608,14141,26270,1439944499.4071269
22,13212,-3356,11584,7979,226,2577,1439944499.5420179
23,3620,18372,-7420,5274,32768,-13726,1439944499.677017
24,-27244,12296,-26408,-2144,-18082,-26289,1439944499.8120251
25,13368,12656,48,-465,-1122,2647,1439944499.9469769
26,13248,8512,-1112,-3420,6386,6281,1439944500.0821259
27,6108,10324,-992,5,-1068,-738,1439944500.217032
28,2768,15832,484,-3047,4189,328,1439944500.3520451
29,5544,12616,-4020,5772,-1924,-3955,1439944500.4869981
30,4444,11552,-5764,8102,10375,-8861,1439944500.622097
31,5672,16140,-2376,13934,32767,-18727,1439944500.7569189
32,684,16472,-2528,4005,32767,-8659,1439944500.89206
33,-3068,18780,1744,-1888,16006,2949,1439944501.0270541
34,1512,17180,3616,5786,7761,-7963,1439944501.162101
35,-1244,13900,888,-4330,29248,-1167,1439944501.2970769
36,1904,15460,-1788,-2880,-10061,-157,1439944501.4321239
37,-284,24564,900,1485,16493,17265,1439944501.567343
38,776,15716,956,-3873,15642,13415,1439944501.702039
39,-1212,10916,1380,-1143,5317,11636,1439944501.8370399
40,-736,15244,1256,-2018,3759,526,1439944501.9720731
0,1944,18824,3004,1146,-485,2059,1439944561.7832839
1,6172,16880,6940,-3277,-5573,7409,1439944561.9118199
2,11964,11872,2952,-3842,-462,9761,1439944562.0468531
3,2408,11288,3796,-6553,3556,607,1439944562.1817491
4,1836,24264,-2212,-10178,18982,10817,1439944562.316731
5,15140,16620,1572,3847,-18818,4881,1439944562.451849
6,8516,9280,7196,859,3646,1121,1439944562.586931
7,8572,10644,6992,662,-424,-513,1439944562.7218571
8,5872,8316,-1652,689,-7591,3462,1439944562.856787
9,3648,2044,-1428,11158,36,-13614,1439944562.9918211
10,15700,24484,12224,1674,13702,-22693,1439944563.1268339
11,2360,27844,5220,44,4384,-2645,1439944563.2617559
12,4172,30556,11460,-2961,-17215,917,1439944563.396791
13,108,28284,14844,-1266,6722,6560,1439944563.531822
14,8860,32060,4696,-2,8943,17956,1439944563.666806
15,11552,13380,6636,-11647,9447,17115,1439944563.801744
16,1500,-6276,2460,-20605,8656,11219,1439944563.9369011
17,9432,-1840,3132,-10130,9353,7394,1439944564.0718679
18,4164,1156,4292,13496,708,-11101,1439944564.2064641
19,2376,21496,13156,14922,-11777,-18195,1439944564.3418319
20,2188,23564,7248,-7229,6547,16479,1439944564.476846
21,3184,952,1524,21580,-26226,7616,1439944564.6118
22,32767,24648,5428,-5391,-24053,-12750,1439944564.7468801
23,-22656,6696,-21124,7285,-32232,-17426,1439944564.8818181
24,15104,10648,-460,97,2907,7061,1439944565.0168121
25,7856,9032,-4036,2958,-6933,2862,1439944565.1518819
26,10884,17852,-7392,-2454,-2268,-995,1439944565.286886
27,7136,13536,-4420,-3745,11110,-4400,1439944565.4217429
28,5112,15616,-840,17081,19663,-9194,1439944565.5567501
29,7176,22164,4192,7544,32767,-11733,1439944565.691833
30,-3612,17676,3196,1532,28956,590,1439944565.8943081
31,-1296,16732,3636,1027,31498,935,1439944566.0293109
32,-268,12164,1340,-2059,27278,-712,1439944566.1643519
33,348,17160,2284,-2542,12479,-8966,1439944566.2994161
34,-1588,22248,928,-3341,1606,-9533,1439944566.4342201
35,-820,20552,1392,-4935,9184,14864,1439944566.569371
36,-4,15848,3384,-5619,1633,32767,1439944566.7043409
37,-2384,16604,864,-3921,-9038,6260,1439944566.8391759
38,176,21856,2936,3000,-5838,-20262,1439944566.974277
0,-1452,15736,-868,-3258,-2646,17223,1439944779.7612591
1,-384,16664,3244,3509,5349,-5524,1439944779.8692801
2,-4772,14608,2760,4249,3049,-17633,1439944780.004528
3,1688,19376,580,593,4845,-16718,1439944780.1393859
4,3080,16188,3260,2629,7913,-9639,1439944780.274364
5,1692,18112,4924,-1491,5727,-659,1439944780.4093921
6,-4628,17540,1076,-2904,-5577,17048,1439944780.6119421
7,-4184,14176,540,2288,-5104,15851,1439944780.746969
8,2792,15004,1320,-1457,-11481,5905,1439944780.8818531
9,11960,15292,2364,-8730,-3771,2667,1439944781.01688
10,5796,14620,1684,-5609,5257,1593,1439944781.1518731
11,4056,13672,5824,-3550,7915,-1514,1439944781.286906
12,10824,17168,7912,-268,-7793,2769,1439944781.4219
13,5296,15104,5024,-250,-9808,4968,1439944781.5568659
14,7784,10664,6396,2346,265,-3179,1439944781.691926
15,8932,12560,5200,1053,789,-3327,1439944781.8269501
16,2960,11708,-2644,5042,-14296,3808,1439944782.029371
17,6756,9064,-1244,10941,13200,-18429,1439944782.164525
18,932,14656,-136,12547,3057,-15052,1439944782.299418
19,1224,23852,6108,5393,-19053,6086,1439944782.5019369
20,9088,22116,-544,-4113,1307,12001,1439944782.6369879
21,-4284,22096,4172,-7193,18538,-6533,1439944782.7718811
22,11772,32024,3696,3639,10476,8344,1439944782.9069729
23,6496,22208,-1436,5443,5359,12128,1439944783.041925
24,6320,9080,1156,-7747,7209,10901,1439944783.17714
25,11408,6224,4872,-16929,17682,17012,1439944783.311964
26,4712,-2944,48,-13831,4425,10391,1439944783.447022
27,15660,2876,3808,-1232,251,-10969,1439944783.5818779
28,5572,26540,13456,-544,4012,-18905,1439944783.7168241
29,-1160,19500,5688,-3088,-4546,23599,1439944783.8519011
30,15408,-7032,12148,5747,4965,-10647,1439944783.9870081
31,18832,17752,-10892,7818,32768,-737,1439944784.121886
32,18360,20300,-7864,349,-9450,7741,1439944784.2570601
33,16228,13336,-2520,7711,-7154,2027,1439944784.3918829
34,11824,10524,-5044,-5774,13785,5438,1439944784.527004
35,11440,13208,-4628,-1509,14980,2108,1439944784.6619229
36,6792,14472,-2192,-7008,15323,-2811,1439944784.7969251
37,5064,14320,-9432,9482,20406,-9527,1439944784.9319711
38,2640,20448,-3184,21371,28245,-14605,1439944785.0668931
39,-2980,12592,-6788,6444,32767,-7312,1439944785.2019041
40,-896,21152,-428,355,8924,-2063,1439944785.3370409
41,-1864,10836,-1868,9193,7163,-5247,1439944785.4718981
42,12,12988,-676,-1473,14039,2221,1439944785.606962
43,1368,18716,2356,1389,6224,-6095,1439944785.741863
44,1448,22228,-1832,5133,-12222,-556,1439944785.8768921
45,1036,14828,-4140,-3705,31298,-4705,1439944786.0119879
46,1288,12148,892,-1064,3095,8,1439944786.146939
47,-5132,22656,928,-898,-16301,6994,1439944786.281951
48,-2888,14148,2828,5777,-13679,-2932,1439944786.4170189
0,2632,18432,5844,-4944,-3557,8074,1439944930.07897
1,3040,10952,9784,-6422,-3384,11121,1439944930.1922929
2,4664,11128,4496,-6194,-3213,4148,1439944930.327564
3,1612,15132,2324,-5397,-369,-1165,1439944930.46228
4,-2980,14148,9240,-1994,13674,714,1439944930.597333
5,5520,13092,9388,3010,-7206,4104,1439944930.7321031
6,5216,11716,10916,2072,2241,138,1439944930.8673401
7,7204,12340,8732,-900,-1232,-279,1439944931.002295
8,4160,10552,4400,-469,-11721,961,1439944931.1375711
9,3528,404,-6952,15755,3637,-5444,1439944931.272316
10,5088,11944,6968,11070,19500,-13411,1439944931.4073069
11,-4584,27344,2264,42,-4679,-17239,1439944931.5423529
12,-980,23700,2268,3358,5426,6377,1439944931.6773369
13,8456,23912,-4008,-1550,863,4601,1439944931.812396
14,-288,17776,8148,-5521,-5190,-3985,1439944931.9475329
15,-6012,21260,4012,5776,6083,2229,1439944932.0823481
16,5064,27552,3488,2412,2309,11800,1439944932.2173071
17,13664,16164,6512,-11679,12179,10661,1439944932.3524339
18,5016,1244,4160,-20745,7791,10035,1439944932.487253
19,6452,-3592,7408,-11829,-4447,3604,1439944932.6222861
20,-392,-1844,1488,3973,-7318,-10347,1439944932.7572701
21,16484,13736,7024,-779,6576,-14524,1439944932.892343
22,1020,17308,7320,3000,2921,-14698,1439944933.0269959
23,-348,20548,13164,4823,-21319,1751,1439944933.162297
24,-3460,19388,4644,-13848,-6212,32767,1439944933.2972951
25,3688,-15628,10716,3551,25032,-17996,1439944933.4324429
26,25592,1032,16888,7012,-29655,32768,1439944933.5673821
27,7656,21180,-4928,67,3450,11227,1439944933.7023001
28,16644,16312,3724,175,1010,8402,1439944933.837291
29,7800,13148,-1816,-1262,2636,-220,1439944933.972378
30,14712,13132,-784,1290,-1830,6537,1439944934.1073689
31,5184,14344,-1312,-1438,2875,-558,1439944934.242384
32,-2116,15820,-8904,9217,27117,-1834,1439944934.3772819
33,3944,19912,-2348,32767,32767,-9324,1439944934.5123789
34,408,20088,-728,6790,32767,3324,1439944934.6474061
35,-6332,25096,6052,2765,32767,3482,1439944934.7823069
36,-3368,15112,5296,4611,1374,-3698,1439944934.9173629
37,2280,14416,3296,3899,25041,-13326,1439944935.052397
38,1876,21356,4588,868,13634,-11915,1439944935.187309
39,-584,25784,1040,-11118,10726,14044,1439944935.3224411
40,896,10916,2820,-7676,-7285,26928,1439944935.4573851
41,-3320,19156,1108,-8718,324,14840,1439944935.592303
42,-1120,17976,1220,3524,-7107,-9448,1439944935.72738
43,-816,17120,1916,7275,3063,-21272,1439944935.8622761
44,600,18816,3536,9317,-5188,-26403,1439944935.997411
45,1800,22444,5972,5595,4005,-19631,1439944936.1323569
0,-608,17232,1192,-1160,289,2263,1439944969.1978021
1,4548,15608,5924,3742,-864,-10750,1439944969.342459
2,3544,14728,5992,3195,-1910,-11462,1439944969.477654
3,2156,13228,6216,2998,6099,-4486,1439944969.612437
4,1432,17908,4256,-327,-724,-4436,1439944969.747344
5,824,17020,3700,-1946,-1989,2017,1439944969.8825059
6,892,11796,3220,100,3269,3242,1439944970.017642
7,-664,18776,-116,-913,6035,-3737,1439944970.152405
8,-12,13084,5932,2438,-4945,3571,1439944970.2873411
9,9680,17344,9464,-11778,-20498,13937,1439944970.4224181
10,3676,12828,3376,-10114,-4838,2371,1439944970.557565
11,-2784,13956,4984,-2845,13120,-2442,1439944970.692436
12,5092,14108,6560,2389,-4486,1782,1439944970.82741
13,3284,13952,12708,3131,-2175,-942,1439944970.9623909
14,5048,12220,8092,-14,-2337,-1792,1439944971.097759
15,6032,9944,7228,-2089,-8461,2161,1439944971.2324319
16,6576,11484,244,-1147,-22105,8039,1439944971.3671839
17,2268,1140,-8636,21946,20638,-11977,1439944971.502512
18,6016,17572,13008,11232,13048,-13415,1439944971.6375279
19,-2784,32732,4416,-9775,7082,-2160,1439944971.772449
20,9840,21160,10036,-7457,18413,3024,1439944971.907428
21,-7288,27128,4736,6481,-15611,-918,1439944972.042455
22,5424,32332,10724,-6399,1356,23757,1439944972.177644
23,5464,-356,3156,-16549,12048,6704,1439944972.3124461
24,-528,-7580,3464,-16536,8046,-2227,1439944972.4475231
25,5600,-4768,4776,2289,-8384,-2500,1439944972.5824611
26,4000,14708,13720,14194,-15165,-19175,1439944972.7175691
27,-656,32767,9824,5948,-7387,-2932,1439944972.8524351
28,8112,9036,6092,-1527,13584,9911,1439944972.9873631
29,10112,-3572,16424,32767,32768,-30094,1439944973.1225109
30,11972,22200,-6760,9636,-4035,8219,1439944973.2575641
31,9256,15212,-8020,2453,-8641,4191,1439944973.392504
32,9328,12356,-5416,-113,-1234,5567,1439944973.5274041
33,4808,13128,-7124,4967,-15610,-161,1439944973.6625199
34,504,18424,-12820,-12274,32767,-4410,1439944973.797569
35,8,17904,-4460,21450,28055,-8092,1439944973.9324369
36,3468,22160,-3604,27969,9403,-14743,1439944974.0675759
37,-3140,22440,-5396,-2297,32767,-7878,1439944974.202337
38,-3308,6232,1596,1530,27855,3922,1439944974.337523
39,848,15232,-664,-148,28487,-12108,1439944974.4725349
40,2404,23628,2872,5639,30608,-7699,1439944974.6075771
41,-28,18188,-12,-11662,-5351,8922,1439944974.742415
42,-1864,13392,3268,-8883,-19071,17005,1439944974.877562
43,-4756,19880,44,-10924,-1976,11322,1439944975.012404
44,-1540,14728,136,2631,-4579,-8278,1439944975.1475899
45,68,15076,2568,6707,3884,-23851,1439944975.282542
46,1340,18612,5168,6977,12966,-21575,1439944975.417521
0,172,14120,4012,-6111,1580,64,1439945004.7196729
1,8164,14132,16484,-6559,9120,3319,1439945004.847506
2,6628,10836,7772,2087,-2338,-808,1439945004.982671
3,7304,10904,6260,1187,-1876,-2789,1439945005.1176059
4,-3832,7276,692,4985,-21643,2003,1439945005.2526979
5,216,2068,-4720,14477,-14991,-8828,1439945005.3876369
6,12204,14980,1324,10810,18260,-19233,1439945005.522557
7,-1580,26532,9128,837,9865,-11450,1439945005.657639
8,3168,23804,5616,-6098,-17949,7813,1439945005.7925551
9,-2440,18880,-1132,-4565,363,1510,1439945005.927629
10,1796,27316,10932,1726,9785,2509,1439945006.0626359
11,7628,32767,4664,4548,15862,11268,1439945006.19731
12,9136,18832,1720,3211,944,11828,1439945006.3325541
13,5836,6404,2260,-10124,-1988,10667,1439945006.4677589
14,4540,-1392,7820,-17695,8726,12136,1439945006.602587
15,9244,836,2588,-10898,3160,-610,1439945006.737668
16,7932,6192,3420,6193,-6563,-14854,1439945006.8726029
17,7808,32360,12324,-5404,16145,-13125,1439945007.007643
18,4352,28712,5164,-6420,-2291,17248,1439945007.1425691
19,5752,-2084,5928,5580,362,3528,1439945007.2775741
20,22936,9232,13344,-2703,-36,-14196,1439945007.4125919
21,16728,21380,-10740,5912,-13560,6708,1439945007.5477259
22,8280,9052,-4684,1941,-499,854,1439945007.6826839
23,14168,12004,-7384,2103,2065,6314,1439945007.8177299
24,6780,11760,-4936,95,11200,909,1439945007.9525771
25,5016,14040,-3556,2449,-3782,-3123,1439945008.0876169
26,11020,12316,-2844,-954,18598,-1943,1439945008.222615
27,7504,16672,560,15834,16360,-17314,1439945008.3577571
28,4436,18432,-4488,9578,32767,-16566,1439945008.492516
29,1196,18336,-856,-467,32767,1297,1439945008.6277821
30,-532,16912,2644,1306,7552,-1371,1439945008.762567
31,292,13288,576,-2750,17050,2999,1439945008.897716
32,632,16644,1060,-2868,11857,-1472,1439945009.0326891
33,1804,18084,1832,432,9100,-4504,1439945009.1677389
34,-2088,20540,628,-6312,19203,5818,1439945009.302701
35,552,12964,2320,-4447,-6167,18762,1439945009.4376931
36,-3972,15300,1288,-4351,-3300,13344,1439945009.5725939
37,-2836,25452,1380,1523,-3514,-13293,1439945009.707644
38,440,19112,2604,5354,4710,-17167,1439945009.8426819
0,5168,13584,5500,1731,2773,350,1439945040.8686399
1,8496,12048,8088,2723,129,-183,1439945040.96013
2,3952,13312,7940,-1406,-4584,-1294,1439945041.095495
3,7528,10672,-7132,8787,-14972,-3151,1439945041.2298009
4,4968,3904,5200,21111,24769,-2219,1439945041.365201
5,-336,25048,1696,-2732,32767,-16925,1439945041.5000179
6,-5000,24912,5176,5184,-25930,-5120,1439945041.6352551
7,-3740,30488,4044,3390,32768,6553,1439945041.770237
8,-5244,27156,3792,2291,4968,3929,1439945041.905246
9,6756,28296,7380,396,11793,18479,1439945042.0399139
10,2004,6420,1768,-13932,23502,13709,1439945042.175158
11,5404,3904,4880,-14264,10178,14995,1439945042.3102729
12,-2688,-6132,4000,-10869,-6948,-3089,1439945042.4452071
13,5656,2120,5208,804,-28947,-17266,1439945042.5803349
14,11656,14168,10064,2050,-17337,-20067,1439945042.715606
15,6068,20788,4372,3679,1089,-5072,1439945042.850194
16,2232,27432,2308,3446,6152,24936,1439945042.985184
17,7596,-8108,13812,10737,5687,-13819,1439945043.119909
18,24768,24376,-18216,3210,32768,-4878,1439945043.255147
19,25020,18864,-9596,6086,7349,8978,1439945043.390255
20,7996,11052,-5172,-767,859,947,1439945043.5252249
21,6516,14728,-6160,-1431,-1010,4586,1439945043.6602371
22,15672,8788,-2940,-6196,13315,7710,1439945043.7953529
23,9288,11416,-1080,-2399,10923,1596,1439945043.9302549
24,3476,19568,-7048,-9531,32767,-190,1439945044.065253
25,4452,13664,-1972,21639,209,-4335,1439945044.1998971
26,1048,19908,-4512,15036,32767,-11026,1439945044.335279
27,-1004,19116,7124,17576,32767,-4812,1439945044.4702361
28,2916,13736,6812,90,-573,302,1439945044.605309
29,-1924,17784,280,-6224,8803,-308,1439945044.7401669
30,3052,18640,52,-6504,32767,-2594,1439945044.8752551
31,-2052,15484,24,-11103,6776,17670,1439945045.0102539
32,1448,15532,72,3168,-14104,22463,1439945045.145294
33,-676,18804,2580,678,-2240,-4014,1439945045.2798691
34,1924,14888,1184,-702,-1027,-18109,1439945045.4155631
35,140,15920,420,-211,-5020,-16273,1439945045.5502181
36,2212,16628,2876,2455,3809,-16238,1439945045.685318
0,60,19608,5676,-3131,3523,-1289,1439945075.2686639
1,528,14932,5364,-2346,2585,6225,1439945075.3853281
2,752,13572,4684,364,-5188,6548,1439945075.5203919
3,4536,16720,4792,-4779,5872,2628,1439945075.6554379
4,4224,10624,6012,-1543,-4147,6849,1439945075.7900889
5,11388,19132,5640,-9211,-10500,8604,1439945075.9253011
6,380,12868,1688,-5156,6785,-345,1439945076.060379
7,1672,9836,15996,979,-16796,2668,1439945076.1949401
8,8868,10392,7368,1386,-1457,610,1439945076.3302801
9,7172,10108,7836,-663,-136,-2175,1439945076.4652841
10,1632,8628,-9108,7525,-31658,-110,1439945076.6003029
11,11096,9824,5152,20949,20151,-19557,1439945076.735311
12,6576,11216,14140,5920,17618,-12085,1439945076.8701701
13,-8592,31296,2264,11196,-2468,-11535,1439945077.0052819
14,1124,22020,8320,8011,-32144,713,1439945077.1403179
15,-1528,25868,-424,1063,5051,2674,1439945077.2781041
16,5468,31080,3344,4168,-2857,12536,1439945077.4110169
17,9124,11620,3648,-4908,7456,15193,1439945077.5453861
18,624,-1676,-1924,-6888,1658,4864,1439945077.6803541
19,4920,-4448,4280,-13060,3225,8532,1439945077.8153591
20,13380,7516,11504,-7461,31824,-6590,1439945077.950155
21,15864,10540,11916,4390,14409,1165,1439945078.08534
22,-2064,1696,11120,5210,32768,-23198,1439945078.220422
23,2084,19944,5468,7553,-28772,215,1439945078.3552461
24,5028,21656,968,-6292,4853,27770,1439945078.490324
25,-120,-836,-5112,-4145,3061,7229,1439945078.625381
26,28424,11332,-5256,3619,-7378,-12923,1439945078.760824
27,-9256,20444,-9552,1172,-21009,-2449,1439945078.8953459
28,14788,10428,-11004,-760,4569,6205,1439945079.0304289
29,4756,10060,-5876,-2528,13972,2039,1439945079.165328
30,12108,11236,-1260,-10224,23601,-469,1439945079.3008361
31,6644,13572,-4720,-53,19381,-2103,1439945079.4354179
32,2728,15680,-3000,17320,2567,-10592,1439945079.5704789
33,3040,19008,-316,9848,32767,-26073,1439945079.7053001
34,1304,16332,152,-592,32767,-11049,1439945079.840899
35,4068,24880,-2856,-2663,16809,-4192,1439945079.9755931
36,-2152,13512,-5376,-3465,20059,9426,1439945080.1104479
37,-928,14204,-3820,-2611,9449,-2183,1439945080.24541
38,-732,21596,-1836,-2867,16575,-2589,1439945080.3804469
39,684,17208,1424,-10754,32767,16110,1439945080.515317
40,2620,9864,708,4293,-11708,4840,1439945080.650465
41,-3256,18436,3740,-840,-1722,8987,1439945080.785378
42,-5856,19208,-632,-685,-9865,-10306,1439945080.9201069
43,2376,15764,2836,-846,-4565,-12207,1439945081.055481
0,2648,14868,3980,306,-703,5383,1439945142.58254
1,7836,16736,5880,-3870,1592,4051,1439945142.683042
2,7876,13052,5348,-8778,-5283,7670,1439945142.8182371
3,4300,16808,4192,-7349,3047,-131,1439945142.953074
4,-3252,14092,1388,-4426,7300,-783,1439945143.0883131
5,7720,13696,8036,3316,-10262,-486,1439945143.2230699
6,5044,15016,11564,2685,3766,-1650,1439945143.3582261
7,5656,13004,3628,-417,-6980,-819,1439945143.493269
8,3312,4844,-10680,16278,-27257,6331,1439945143.628171
9,928,11536,9192,24920,21401,-12060,1439945143.763133
10,-3572,20040,3344,8468,22367,-14501,1439945143.898253
11,-4808,30528,1948,1046,1515,-13877,1439945144.0331309
12,772,28888,6068,2624,-7307,2517,1439945144.1683071
13,-6284,28808,3060,-3087,13102,3166,1439945144.3030839
14,5020,27996,6856,-1529,-16520,11548,1439945144.438185
15,1876,4400,488,-18144,-1290,10553,1439945144.573118
16,6280,-3048,6060,-17934,1885,14622,1439945144.7082779
17,9500,-2984,6832,-11804,-1052,5955,1439945144.8431461
18,2144,212,4832,10544,-331,-10229,1439945144.978313
19,15688,25720,5520,21262,9218,-10944,1439945145.1130719
20,-8760,23200,24672,2661,4058,-14988,1439945145.248328
21,1420,19540,12840,8495,32768,-3253,1439945145.383198
22,-5808,22316,-3228,-5167,24966,20048,1439945145.5182021
23,22204,-6692,13180,21306,-18781,-9327,1439945145.6531551
24,25552,20584,5164,-4053,-5065,1440,1439945145.7883179
25,18216,10952,7008,-4792,-7952,4085,1439945145.9230671
26,10676,15000,2236,-6019,7330,810,1439945146.0582919
27,3536,12396,-1256,-3581,3500,698,1439945146.193172
28,8904,17776,-3196,13432,7503,508,1439945146.3282199
29,5472,16960,1028,23831,32767,153,1439945146.463222
30,-3256,24284,7100,11349,29413,-8154,1439945146.5981629
31,-6216,20000,7704,10538,17161,-2465,1439945146.733089
32,1912,15316,2040,-5013,32767,1034,1439945146.8682489
33,2296,17976,936,-5702,22187,-2220,1439945147.003129
34,3604,26812,4108,-1063,11159,-5553,1439945147.1383059
35,-2592,16560,200,-12867,3443,25101,1439945147.2732339
36,-3968,14296,692,-3117,-5380,22512,1439945147.4082141
37,-4028,15972,4868,-1751,-5340,-7538,1439945147.543138
38,-220,19524,3332,4399,127,-24528,1439945147.6781919
39,-1032,20888,120,3575,1262,-23841,1439945147.8131311
0,8208,11784,5004,-2570,4882,1649,1439945178.686528
1,6480,10608,4376,-3201,-2697,-288,1439945178.795763
2,4452,11464,-3628,3559,-21703,-127,1439945178.930887
3,6432,2240,4,19986,19048,-15852,1439945179.0658131
4,4548,21232,5064,-1935,18560,-15307,1439945179.2007699
5,880,27316,7080,-3355,9146,231,1439945179.335767
6,-15492,25368,3100,3627,6676,1870,1439945179.4709201
7,7872,31640,5108,3880,-6567,10776,1439945179.6057501
8,9060,20908,-2832,1065,-1910,13269,1439945179.7408199
9,3780,928,1604,-12033,3852,8241,1439945179.8757119
10,5664,1464,6564,-3698,-16213,7488,1439945180.010824
11,7948,-1904,2748,-12911,13647,11892,1439945180.1459091
12,-6596,-3616,3992,6605,-6062,-9845,1439945180.280885
13,4836,20780,5152,2008,5061,-18735,1439945180.415766
14,724,24472,8144,-5160,-8836,23808,1439945180.5508161
15,14896,-5964,13228,11584,-1357,3732,1439945180.685863
16,10252,13260,4916,9358,32768,-14044,1439945180.8208399
17,12108,14940,3240,-9649,17124,5949,1439945180.9558041
18,9088,11504,1184,6,-2658,598,1439945181.09079
19,10140,10760,948,-4505,7583,154,1439945181.225795
20,3368,18480,1440,3165,-4554,-4571,1439945181.3607249
21,1612,10884,-1588,8292,-1709,-9702,1439945181.4957681
22,6760,22412,-588,8076,32767,-25835,1439945181.6305959
23,-13500,12804,-1524,-2357,32767,-2144,1439945181.765867
24,-8048,16972,2032,-13989,32767,3430,1439945181.900835
25,-1724,13888,1356,-11305,13733,4264,1439945182.0358629
26,-1776,17224,-1712,-7886,7923,-859,1439945182.1707871
27,-932,25440,2708,210,935,1142,1439945182.305763
28,-2836,19556,-1236,-8619,13254,22372,1439945182.4408059
29,-1348,16576,1780,657,5601,24677,1439945182.575702
30,-3560,16448,2832,-1396,-8454,4508,1439945182.711128
31,244,15712,3252,2570,-2254,-18910,1439945182.845912
32,-1580,15980,1324,2623,-4861,-24306,1439945182.9807551
33,3548,21648,3980,2140,-5036,-23373,1439945183.1159
34,3576,21060,5060,571,6120,-17775,1439945183.2507861
35,444,15588,5324,-2388,4932,13725,1439945183.3858299
36,-2376,19184,3596,-11366,-4582,26206,1439945183.520859
37,-2156,21348,1596,-6992,-5644,28561,1439945183.6559019
0,-4896,24956,3696,-1639,-5024,1899,1439945226.8023911
1,-4148,27332,-4364,3628,-16241,10622,1439945226.923449
2,4572,28500,-520,5531,10058,13054,1439945227.0588939
3,10600,17144,-8640,-11771,21889,13972,1439945227.1934869
4,7716,4756,9284,-27631,23191,9858,1439945227.328536
5,-816,-8900,2016,-21496,1828,5086,1439945227.4635639
6,2460,-4020,-1788,-4781,11442,-338,1439945227.5984869
